date,qqq_close,tqqq_close,sma100,sma200,position,shares,cash,portfolio_value,portfolio_return_pct,daily_return_pct,drawdown_pct,trade_executed
2022-06-13,268.55,11.02,324.32,348.33,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-14,269.03,11.09,323.49,347.85,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-15,275.75,11.89,322.82,347.38,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-16,264.63,10.44,322.03,346.86,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-17,267.84,10.83,321.35,346.35,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-21,274.6,11.64,320.74,345.87,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-22,274.2,11.6,320.16,345.39,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-23,278.29,12.1,319.51,344.92,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-24,287.82,13.36,318.86,344.51,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-27,285.71,13.05,318.15,344.1,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-28,277.01,11.86,317.34,343.65,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-29,277.26,11.88,316.67,343.21,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-06-30,273.82,11.46,315.92,342.76,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-01,275.63,11.65,315.22,342.3,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-05,280.35,12.25,314.52,341.86,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-06,282.14,12.48,313.77,341.46,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-07,288.18,13.26,313.16,341.12,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-08,288.54,13.32,312.67,340.78,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-11,282.38,12.47,312.11,340.4,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-12,279.64,12.11,311.44,339.98,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-13,279.07,12.03,310.76,339.56,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-14,280.06,12.15,310.2,339.16,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-15,285.14,12.79,309.72,338.84,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-18,282.73,12.5,309.26,338.5,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-19,291.43,13.59,308.96,338.22,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-20,296.05,14.27,308.61,337.95,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-21,300.3,14.88,308.24,337.73,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-22,295.03,14.1,307.81,337.47,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-25,293.35,13.89,307.42,337.19,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-26,287.59,13.05,306.92,336.86,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-27,299.74,14.68,306.58,336.6,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-28,302.67,15.1,306.32,336.37,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-07-29,308.19,15.93,306.24,336.18,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-01,308.0,15.91,306.17,335.97,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-02,307.09,15.76,305.98,335.72,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-03,315.45,17.02,305.91,335.5,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-04,316.92,17.26,305.92,335.28,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-05,314.33,16.85,305.96,335.02,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-08,313.32,16.68,305.9,334.76,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-09,309.77,16.11,305.68,334.48,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-10,318.42,17.43,305.51,334.25,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-11,316.61,17.17,305.26,334.0,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-12,322.78,18.14,305.07,333.77,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-15,325.38,18.57,304.84,333.55,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-16,324.62,18.45,304.66,333.3,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-17,320.92,17.81,304.36,333.03,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-18,321.69,17.93,304.08,332.75,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-19,315.42,16.88,303.67,332.44,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-22,307.12,15.55,303.12,332.06,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-23,306.86,15.5,302.61,331.66,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-24,307.75,15.62,302.16,331.26,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-25,313.19,16.44,301.76,330.89,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-26,300.35,14.44,301.16,330.47,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-29,297.39,14.0,300.61,330.06,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-30,294.08,13.53,300.11,329.63,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-08-31,292.37,13.28,299.58,329.17,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-01,292.5,13.3,299.1,328.72,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-02,288.37,12.74,298.66,328.23,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-06,286.3,12.45,298.21,327.72,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-07,292.08,13.19,297.76,327.23,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-08,293.59,13.4,297.39,326.73,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-09,300.01,14.25,297.09,326.29,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-12,303.58,14.77,296.75,325.88,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-13,286.93,12.34,296.29,325.37,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-14,289.21,12.62,295.93,324.92,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-15,284.39,11.98,295.6,324.39,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-16,282.65,11.75,295.21,323.89,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-19,284.85,12.03,294.97,323.43,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-20,282.58,11.74,294.7,322.95,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-21,277.52,11.1,294.28,322.47,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-22,274.11,10.69,293.97,321.97,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-23,269.64,10.18,293.56,321.38,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-26,268.53,10.04,293.14,320.78,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-27,268.64,10.05,292.61,320.21,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-28,273.98,10.64,292.3,319.64,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-29,266.08,9.74,291.94,319.07,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-09-30,261.57,9.23,291.66,318.49,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-03,267.71,9.87,291.4,317.89,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-04,276.12,10.78,291.32,317.39,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-05,275.98,10.78,291.24,316.9,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-06,273.8,10.51,291.03,316.42,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-07,263.37,9.31,290.76,315.84,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-10,260.74,9.02,290.38,315.22,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-11,257.16,8.66,290.11,314.58,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-12,257.07,8.64,289.86,313.9,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-13,263.1,9.22,289.68,313.26,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-14,255.19,8.39,289.37,312.58,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-17,263.62,9.22,289.2,311.95,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-18,265.7,9.45,289.02,311.34,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-19,264.73,9.33,288.75,310.7,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-20,263.38,9.17,288.37,310.09,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-21,269.56,9.82,288.06,309.57,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-24,272.52,10.16,287.8,309.06,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-25,278.16,10.77,287.51,308.6,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-26,272.01,10.06,287.25,308.11,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-27,267.06,9.5,286.92,307.57,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-28,275.23,10.36,286.65,307.06,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-10-31,272.03,10.0,286.37,306.58,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-01,269.25,9.69,286.15,306.07,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-02,260.02,8.69,285.93,305.57,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-03,254.94,8.19,285.8,305.06,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-04,259.04,8.57,285.7,304.59,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-07,261.89,8.84,285.56,304.19,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-08,263.8,9.04,285.55,303.79,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-09,257.71,8.41,285.45,303.4,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-10,276.73,10.24,285.47,303.1,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-11,281.83,10.83,285.55,302.85,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-14,279.36,10.54,285.56,302.54,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-15,283.23,10.96,285.51,302.18,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-16,279.36,10.52,285.45,301.8,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-17,278.75,10.44,285.46,301.4,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-18,278.76,10.43,285.48,301.07,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-21,275.89,10.11,285.5,300.71,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-22,279.86,10.54,285.54,300.38,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-23,282.67,10.86,285.57,300.04,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-25,280.81,10.63,285.55,299.66,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-28,276.69,10.16,285.44,299.3,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-29,274.6,9.92,285.3,298.98,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-11-30,287.11,11.25,285.35,298.73,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-01,287.47,11.31,285.42,298.43,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-02,286.32,11.18,285.5,298.13,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-05,281.52,10.62,285.51,297.85,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-06,275.68,9.94,285.42,297.57,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-07,274.56,9.82,285.33,297.29,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-08,277.81,10.17,285.2,297.08,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-09,276.04,9.98,285.0,296.8,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-12,279.5,10.34,284.79,296.52,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-13,282.5,10.66,284.66,296.24,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-14,280.41,10.41,284.54,295.98,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-15,270.99,9.38,284.37,295.64,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-16,268.41,9.1,284.06,295.32,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-19,264.64,8.73,283.68,295.0,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-20,264.43,8.69,283.24,294.74,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-21,268.27,9.06,282.84,294.51,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-22,261.71,8.42,282.39,294.18,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-23,262.29,8.44,281.86,293.88,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-27,258.59,8.08,281.27,293.6,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-28,255.17,7.76,280.68,293.32,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-29,261.39,8.3,280.16,293.03,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2022-12-30,261.23,8.3,279.68,292.68,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-03,259.47,8.12,279.09,292.3,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-04,260.7,8.24,278.53,291.89,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-05,256.62,7.85,277.87,291.47,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-06,263.71,8.47,277.25,291.05,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-09,265.41,8.65,276.66,290.66,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-10,267.66,8.88,276.12,290.24,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-11,272.29,9.32,275.63,289.85,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-12,273.76,9.46,275.21,289.44,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-13,275.65,9.65,274.9,289.01,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-17,276.21,9.7,274.59,288.6,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-18,272.61,9.34,274.24,288.2,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-19,269.94,9.05,273.81,287.78,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-20,277.32,9.79,273.58,287.37,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-23,283.48,10.43,273.44,287.03,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-24,282.91,10.37,273.33,286.72,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-25,282.28,10.29,273.23,286.4,0,0.0,400913.42,400913.42,3909.13%,0.00%,-34.17%,0
2023-01-26,287.78,10.89,273.18,286.14,1,36823.6834,0.0,400913.42,3909.13%,0.00%,-34.17%,1
2023-01-27,290.65,11.2,273.2,285.93,1,36823.6834,0.0,412403.37,4024.03%,2.87%,-32.28%,0
2023-01-30,284.77,10.53,273.19,285.7,0,0.0,387655.68,387655.68,3776.56%,-6.00%,-36.35%,1
2023-01-31,289.04,11.0,273.16,285.46,1,35248.5121,0.0,387655.68,3776.56%,0.00%,-36.35%,1
2023-02-01,295.22,11.71,273.17,285.28,1,35248.5121,0.0,412698.46,4026.98%,6.46%,-32.23%,0
2023-02-02,305.81,12.92,273.23,285.16,1,35248.5121,0.0,455338.84,4453.39%,10.33%,-25.23%,0
2023-02-03,300.38,12.25,273.2,284.97,1,35248.5121,0.0,431818.98,4218.19%,-5.17%,-29.09%,0
2023-02-06,297.84,11.94,273.31,284.8,1,35248.5121,0.0,420820.46,4108.20%,-2.55%,-30.90%,0
2023-02-07,304.01,12.68,273.46,284.69,1,35248.5121,0.0,446878.5,4368.79%,6.19%,-26.62%,0
2023-02-08,298.6,12.0,273.6,284.6,1,35248.5121,0.0,422850.98,4128.51%,-5.38%,-30.57%,0
2023-02-09,295.96,11.67,273.73,284.47,1,35248.5121,0.0,411513.98,4015.14%,-2.68%,-32.43%,0
2023-02-10,294.02,11.43,273.82,284.39,1,35248.5121,0.0,403053.57,3930.54%,-2.06%,-33.82%,0
